action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,modality,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value,exclusion_reason,ic50_nM,smiles,measurement_class
,,360021,[],CHEMBL715218,Inhibition of Matrix metalloprotease-9 activity,B,,,BAO_0000190,BAO_0000357,single protein format,CC#CCOc1ccc(S(=O)(=O)N(C)c2c(C(=O)NO)cc(Br)cc2C2CCN(C)CC2)cc1,,,CHEMBL1135289,Bioorg Med Chem Lett,2002.0,"{'bei': '12.32', 'le': '0.27', 'lle': '3.18', 'sei': '6.84'}",,CHEMBL18667,,CHEMBL18667,6.78,0,http://www.openphacts.org/units/Nanomolar,23572,=,1,1,=,,IC50,nM,,166.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,166.0,,166.0,CC#CCOc1ccc(S(=O)(=O)N(C)c2c(C(=O)NO)cc(Br)cc2C2CCN(C)CC2)cc1,active
,,364132,[],CHEMBL715218,Inhibition of Matrix metalloprotease-9 activity,B,,,BAO_0000190,BAO_0000357,single protein format,CC#CCOc1ccc(S(=O)(=O)N(C)c2c(C)cc(Br)cc2C(=O)NO)cc1,,,CHEMBL1135289,Bioorg Med Chem Lett,2002.0,"{'bei': '13.95', 'le': '0.32', 'lle': '3.42', 'sei': '6.79'}",,CHEMBL19005,,CHEMBL19005,6.52,0,http://www.openphacts.org/units/Nanomolar,23588,=,1,1,=,,IC50,nM,,304.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,304.0,,304.0,CC#CCOc1ccc(S(=O)(=O)N(C)c2c(C)cc(Br)cc2C(=O)NO)cc1,active
,,365605,[],CHEMBL715218,Inhibition of Matrix metalloprotease-9 activity,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(CC)CC#CCOc1ccc(S(=O)(=O)N(C)c2c(C)cc(Br)cc2C(=O)NO)cc1,,,CHEMBL1135289,Bioorg Med Chem Lett,2002.0,"{'bei': '10.30', 'le': '0.23', 'lle': '2.12', 'sei': '5.59'}",,CHEMBL277206,,CHEMBL277206,5.55,0,http://www.openphacts.org/units/Nanomolar,23576,=,1,1,=,,IC50,nM,,2827.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,2827.0,,2827.0,CCN(CC)CC#CCOc1ccc(S(=O)(=O)N(C)c2c(C)cc(Br)cc2C(=O)NO)cc1,intermediate
,,375460,[],CHEMBL715218,Inhibition of Matrix metalloprotease-9 activity,B,,,BAO_0000190,BAO_0000357,single protein format,CC#CCOc1ccc(S(=O)(=O)N(C)c2c(C(=O)NO)cc(-c3ccccc3)cc2C2CCN(C)CC2)cc1,,,CHEMBL1135289,Bioorg Med Chem Lett,2002.0,"{'bei': '13.79', 'le': '0.26', 'lle': '3.04', 'sei': '7.62'}",,CHEMBL19278,,CHEMBL19278,7.55,0,http://www.openphacts.org/units/Nanomolar,23571,=,1,1,=,,IC50,nM,,28.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,28.0,,28.0,CC#CCOc1ccc(S(=O)(=O)N(C)c2c(C(=O)NO)cc(-c3ccccc3)cc2C2CCN(C)CC2)cc1,active
,,385406,[],CHEMBL715218,Inhibition of Matrix metalloprotease-9 activity,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCOc1ccc(S(=O)(=O)N(C)c2c(C)cc(Br)cc2C(=O)NO)cc1,,,CHEMBL1135289,Bioorg Med Chem Lett,2002.0,"{'bei': '16.29', 'le': '0.37', 'lle': '3.80', 'sei': '8.00'}",,CHEMBL273764,,CHEMBL273764,7.68,0,http://www.openphacts.org/units/Nanomolar,23584,=,1,1,=,,IC50,nM,,21.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,21.0,,21.0,CCCCOc1ccc(S(=O)(=O)N(C)c2c(C)cc(Br)cc2C(=O)NO)cc1,active
,,385411,[],CHEMBL715218,Inhibition of Matrix metalloprotease-9 activity,B,,,BAO_0000190,BAO_0000357,single protein format,C#CC(C)Oc1ccc(S(=O)(=O)N(C)c2c(C)cc(Br)cc2C(=O)NO)cc1,,,CHEMBL1135289,Bioorg Med Chem Lett,2002.0,"{'bei': '13.57', 'le': '0.31', 'lle': '3.24', 'sei': '6.61'}",,CHEMBL19279,,CHEMBL19279,6.34,0,http://www.openphacts.org/units/Nanomolar,23586,=,1,1,=,,IC50,nM,,455.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,455.0,,455.0,C#CC(C)Oc1ccc(S(=O)(=O)N(C)c2c(C)cc(Br)cc2C(=O)NO)cc1,active
,,513690,[],CHEMBL687547,"Inhibition of Gelatinase B, matrix metalloprotease-9",B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCCCOc1ccc(CC2(C)C(=O)NC(=O)NC2=O)cc1,,,CHEMBL1134035,Bioorg Med Chem Lett,2001.0,"{'bei': '18.82', 'le': '0.36', 'lle': '3.45', 'sei': '8.03'}",,CHEMBL177077,,CHEMBL177077,6.79,0,http://www.openphacts.org/units/Nanomolar,347193,=,1,1,=,,IC50,nM,,164.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,uM,UO_0000065,,0.164,,164.0,CCCCCCCCOc1ccc(CC2(C)C(=O)NC(=O)NC2=O)cc1,active
,,517544,[],CHEMBL687547,"Inhibition of Gelatinase B, matrix metalloprotease-9",B,,,BAO_0000190,BAO_0000357,single protein format,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)C(=O)N1,,,CHEMBL1134035,Bioorg Med Chem Lett,2001.0,"{'bei': '16.38', 'le': '0.30', 'lle': '2.92', 'sei': '5.74'}",,CHEMBL176517,,CHEMBL176517,4.85,0,http://www.openphacts.org/units/Nanomolar,347192,=,1,1,=,,IC50,nM,,14000.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,uM,UO_0000065,,14.0,,14000.0,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)C(=O)N1,inactive
,,529522,[],CHEMBL687547,"Inhibition of Gelatinase B, matrix metalloprotease-9",B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCC1(c2ccc(-c3ccccc3)cc2)C(=O)NC(=O)NC1=O,,,CHEMBL1134035,Bioorg Med Chem Lett,2001.0,"{'bei': '16.64', 'le': '0.31', 'lle': '2.13', 'sei': '8.06'}",,CHEMBL175282,,CHEMBL175282,6.06,0,http://www.openphacts.org/units/Nanomolar,347190,=,1,1,=,,IC50,nM,,863.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,uM,UO_0000065,,0.863,,863.0,CCCCCCC1(c2ccc(-c3ccccc3)cc2)C(=O)NC(=O)NC1=O,active
,,536114,[],CHEMBL687547,"Inhibition of Gelatinase B, matrix metalloprotease-9",B,,,BAO_0000190,BAO_0000357,single protein format,O=C1NC(=O)C(CCO)(c2ccc(Oc3ccccc3)cc2)C(=O)N1,,,CHEMBL1134035,Bioorg Med Chem Lett,2001.0,"{'bei': '20.36', 'le': '0.38', 'lle': '5.46', 'sei': '6.62'}",,CHEMBL174641,,CHEMBL174641,6.93,0,http://www.openphacts.org/units/Nanomolar,347196,=,1,1,=,,IC50,nM,,118.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,uM,UO_0000065,,0.118,,118.0,O=C1NC(=O)C(CCO)(c2ccc(Oc3ccccc3)cc2)C(=O)N1,active
,,536119,[],CHEMBL687547,"Inhibition of Gelatinase B, matrix metalloprotease-9",B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCC1(c2ccc(Oc3ccccc3)cc2)C(=O)NC(=O)NC1=O,,,CHEMBL1134035,Bioorg Med Chem Lett,2001.0,"{'bei': '20.36', 'le': '0.38', 'lle': '3.69', 'sei': '9.17'}",,CHEMBL176832,,CHEMBL176832,7.75,0,http://www.openphacts.org/units/Nanomolar,347187,=,1,1,=,,IC50,nM,,18.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,uM,UO_0000065,,0.018,,18.0,CCCCCCC1(c2ccc(Oc3ccccc3)cc2)C(=O)NC(=O)NC1=O,active
,,537492,[],CHEMBL687547,"Inhibition of Gelatinase B, matrix metalloprotease-9",B,,,BAO_0000190,BAO_0000357,single protein format,O=C1NC(=O)C(COCc2ccccc2)(c2ccc(Oc3ccccc3)cc2)C(=O)N1,,,CHEMBL1134035,Bioorg Med Chem Lett,2001.0,"{'bei': '18.66', 'le': '0.34', 'lle': '4.47', 'sei': '8.29'}",,CHEMBL177740,,CHEMBL177740,7.77,0,http://www.openphacts.org/units/Nanomolar,347185,=,1,1,=,,IC50,nM,,17.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,uM,UO_0000065,,0.017,,17.0,O=C1NC(=O)C(COCc2ccccc2)(c2ccc(Oc3ccccc3)cc2)C(=O)N1,active
,,545237,[],CHEMBL687547,"Inhibition of Gelatinase B, matrix metalloprotease-9",B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCC1(c2ccc(-c3ccccc3)cc2)C(=O)NC(=S)NC1=O,,,CHEMBL1134035,Bioorg Med Chem Lett,2001.0,"{'bei': '12.93', 'le': '0.25', 'lle': '0.83', 'sei': '8.46'}",,CHEMBL176876,,CHEMBL176876,4.92,0,http://www.openphacts.org/units/Nanomolar,347194,=,1,1,=,,IC50,nM,,12000.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,uM,UO_0000065,,12.0,,12000.0,CCCCCCC1(c2ccc(-c3ccccc3)cc2)C(=O)NC(=S)NC1=O,inactive
,,546587,[],CHEMBL687547,"Inhibition of Gelatinase B, matrix metalloprotease-9",B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCC1(c2ccccc2)C(=O)NC(=O)NC1=O,,,CHEMBL1134035,Bioorg Med Chem Lett,2001.0,"{'bei': '22.48', 'le': '0.42', 'lle': '4.22', 'sei': '8.61'}",,CHEMBL173075,,CHEMBL173075,6.48,0,http://www.openphacts.org/units/Nanomolar,347191,=,1,1,=,,IC50,nM,,330.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,uM,UO_0000065,,0.33,,330.0,CCCCCCC1(c2ccccc2)C(=O)NC(=O)NC1=O,active
,,546592,[],CHEMBL687547,"Inhibition of Gelatinase B, matrix metalloprotease-9",B,,,BAO_0000190,BAO_0000357,single protein format,CC1(c2ccc(Oc3ccccc3)cc2)C(=O)NC(=O)NC1=O,,,CHEMBL1134035,Bioorg Med Chem Lett,2001.0,"{'bei': '23.47', 'le': '0.43', 'lle': '5.18', 'sei': '8.62'}",,CHEMBL176467,,CHEMBL176467,7.28,0,http://www.openphacts.org/units/Nanomolar,347188,=,1,1,=,,IC50,nM,,52.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,uM,UO_0000065,,0.052,,52.0,CC1(c2ccc(Oc3ccccc3)cc2)C(=O)NC(=O)NC1=O,active
,,547971,[],CHEMBL687547,"Inhibition of Gelatinase B, matrix metalloprotease-9",B,,,BAO_0000190,BAO_0000357,single protein format,CC1(c2ccccc2)C(=O)NC(=O)NC1=O,,,CHEMBL1134035,Bioorg Med Chem Lett,2001.0,"{'bei': '22.72', 'le': '0.42', 'lle': '4.65', 'sei': '6.59'}",,CHEMBL329617,,CHEMBL329617,4.96,0,http://www.openphacts.org/units/Nanomolar,347186,=,1,1,=,,IC50,nM,,11000.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,uM,UO_0000065,,11.0,,11000.0,CC1(c2ccccc2)C(=O)NC(=O)NC1=O,inactive
,,547976,[],CHEMBL687547,"Inhibition of Gelatinase B, matrix metalloprotease-9",B,,,BAO_0000190,BAO_0000357,single protein format,CCC1(c2ccc(-c3ccccc3)cc2)C(=O)NC(=O)NC1=O,,,CHEMBL1134035,Bioorg Med Chem Lett,2001.0,"{'bei': '19.97', 'le': '0.37', 'lle': '3.79', 'sei': '8.18'}",,CHEMBL367524,,CHEMBL367524,6.16,0,http://www.openphacts.org/units/Nanomolar,347189,=,1,1,=,,IC50,nM,,696.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,uM,UO_0000065,,0.696,,696.0,CCC1(c2ccc(-c3ccccc3)cc2)C(=O)NC(=O)NC1=O,active
,,598936,[],CHEMBL712567,"Inhibition of matrix metalloprotease-9, gelatinase-B",B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)C[C@@H](O)CS)C(C)(C)C,,,CHEMBL1130987,Bioorg Med Chem Lett,1998.0,"{'bei': '19.86', 'le': '0.41', 'lle': '4.99', 'sei': '8.42'}",,CHEMBL16505,,CHEMBL16505,6.60,0,http://www.openphacts.org/units/Nanomolar,19019,=,1,1,=,,IC50,nM,,250.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,250.0,,250.0,CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)C[C@@H](O)CS)C(C)(C)C,active
,,607638,[],CHEMBL712567,"Inhibition of matrix metalloprotease-9, gelatinase-B",B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)C[C@H](O)CS)C(C)(C)C,,,CHEMBL1130987,Bioorg Med Chem Lett,1998.0,"{'bei': '24.35', 'le': '0.50', 'lle': '6.49', 'sei': '10.32'}",,CHEMBL16630,,CHEMBL16630,8.10,0,http://www.openphacts.org/units/Nanomolar,19021,=,1,1,=,,IC50,nM,,8.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,8.0,,8.0,CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)C[C@H](O)CS)C(C)(C)C,active
,,611168,[],CHEMBL712567,"Inhibition of matrix metalloprotease-9, gelatinase-B",B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)[C@@H](NC(=O)[C@@H](CC(=O)CS)CC(C)C)C(C)(C)C,,,CHEMBL1130987,Bioorg Med Chem Lett,1998.0,"{'bei': '24.50', 'le': '0.50', 'lle': '6.29', 'sei': '10.76'}",,CHEMBL16933,,CHEMBL16933,8.10,0,http://www.openphacts.org/units/Nanomolar,19023,=,1,1,=,,IC50,nM,,8.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,8.0,,8.0,CNC(=O)[C@@H](NC(=O)[C@@H](CC(=O)CS)CC(C)C)C(C)(C)C,active
,,616396,[],CHEMBL712567,"Inhibition of matrix metalloprotease-9, gelatinase-B",B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)[C@@H](NC(=O)[C@@H](CC(=O)NO)CC(C)C)C(C)(C)C,,,CHEMBL1130987,Bioorg Med Chem Lett,1998.0,"{'bei': '25.11', 'le': '0.49', 'lle': '7.10', 'sei': '7.37'}",,CHEMBL16520,RO-319790,CHEMBL16520,7.92,0,http://www.openphacts.org/units/Nanomolar,19026,=,1,1,=,,IC50,nM,,12.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,12.0,,12.0,CNC(=O)[C@@H](NC(=O)[C@@H](CC(=O)NO)CC(C)C)C(C)(C)C,active
,,617817,[],CHEMBL712567,"Inhibition of matrix metalloprotease-9, gelatinase-B",B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCC[C@H](CC(=O)CS)C(=O)N[C@@H](CC(C)C)C(=O)NC(=O)C(CC(C)C)NCC,,,CHEMBL1130987,Bioorg Med Chem Lett,1998.0,"{'bei': '15.41', 'le': '0.31', 'lle': '3.65', 'sei': '7.38'}",,CHEMBL16595,,CHEMBL16595,7.70,0,http://www.openphacts.org/units/Nanomolar,19020,=,1,1,=,,IC50,nM,,20.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,20.0,,20.0,CCCCCCC[C@H](CC(=O)CS)C(=O)N[C@@H](CC(C)C)C(=O)NC(=O)C(CC(C)C)NCC,active
,,619092,[],CHEMBL712567,"Inhibition of matrix metalloprotease-9, gelatinase-B",B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCC[C@H](C[C@@H](O)CS)C(=O)N[C@H](C(=O)NC)C(C)(C)C,,,CHEMBL1130987,Bioorg Med Chem Lett,1998.0,"{'bei': '21.15', 'le': '0.43', 'lle': '5.00', 'sei': '10.10'}",,CHEMBL16650,,CHEMBL16650,7.92,0,http://www.openphacts.org/units/Nanomolar,19024,=,1,1,=,,IC50,nM,,12.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,12.0,,12.0,CCCCCCC[C@H](C[C@@H](O)CS)C(=O)N[C@H](C(=O)NC)C(C)(C)C,active
,,622704,[],CHEMBL712567,"Inhibition of matrix metalloprotease-9, gelatinase-B",B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCC[C@H](C[C@H](O)CS)C(=O)N[C@@H](CC(C)C)C(=O)NC(=O)C(CC(C)C)NCC,,,CHEMBL1130987,Bioorg Med Chem Lett,1998.0,"{'bei': '15.19', 'le': '0.31', 'lle': '3.78', 'sei': '7.09'}",,CHEMBL17082,,CHEMBL17082,7.62,0,http://www.openphacts.org/units/Nanomolar,19018,=,1,1,=,,IC50,nM,,24.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,24.0,,24.0,CCCCCCC[C@H](C[C@H](O)CS)C(=O)N[C@@H](CC(C)C)C(=O)NC(=O)C(CC(C)C)NCC,active
,,625141,[],CHEMBL712567,"Inhibition of matrix metalloprotease-9, gelatinase-B",B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCC[C@H](C[C@H](O)CS)C(=O)N[C@H](C(=O)NC)C(C)(C)C,,,CHEMBL1130987,Bioorg Med Chem Lett,1998.0,"{'bei': '26.31', 'le': '0.54', 'lle': '6.93', 'sei': '12.56'}",,CHEMBL16519,,CHEMBL16519,9.85,0,http://www.openphacts.org/units/Nanomolar,19025,=,1,1,=,,IC50,nM,,0.14,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,0.14,,0.14,CCCCCCC[C@H](C[C@H](O)CS)C(=O)N[C@H](C(=O)NC)C(C)(C)C,active
,,627727,[],CHEMBL712567,"Inhibition of matrix metalloprotease-9, gelatinase-B",B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCC[C@H](CC(=O)CS)C(=O)N[C@H](C(=O)NC)C(C)(C)C,,,CHEMBL1130987,Bioorg Med Chem Lett,1998.0,"{'bei': '26.45', 'le': '0.54', 'lle': '6.72', 'sei': '13.09'}",,CHEMBL16554,,CHEMBL16554,9.85,0,http://www.openphacts.org/units/Nanomolar,19022,=,1,1,=,,IC50,nM,,0.14,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,0.14,,0.14,CCCCCCC[C@H](CC(=O)CS)C(=O)N[C@H](C(=O)NC)C(C)(C)C,active
,,632993,[],CHEMBL687546,"Inhibition of human gelatinase B, MMP9",B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)[C@H](NC(=O)[C@@H](CC(=O)NO)CC(C)C)C(C)(C)C,,,CHEMBL1130523,Bioorg Med Chem Lett,1997.0,"{'bei': '25.31', 'le': '0.50', 'lle': '7.16', 'sei': '7.42'}",,CHEMBL306412,,CHEMBL306412,7.98,0,http://www.openphacts.org/units/Nanomolar,133152,=,1,1,=,,IC50,nM,,10.4,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,10.4,,10.4,CNC(=O)[C@H](NC(=O)[C@@H](CC(=O)NO)CC(C)C)C(C)(C)C,active
,,632998,[],CHEMBL687546,"Inhibition of human gelatinase B, MMP9",B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)[C@H](NC(=O)[C@H](CC(C)C)[C@@H](C)C(=O)NO)C(C)(C)C,,,CHEMBL1130523,Bioorg Med Chem Lett,1997.0,"{'bei': '26.16', 'le': '0.51', 'lle': '7.55', 'sei': '8.02'}",,CHEMBL439944,,CHEMBL439944,8.62,0,http://www.openphacts.org/units/Nanomolar,133153,=,1,1,=,,IC50,nM,,2.4,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,2.4,,2.4,CNC(=O)[C@H](NC(=O)[C@H](CC(C)C)[C@@H](C)C(=O)NO)C(C)(C)C,active
,,647370,[],CHEMBL687546,"Inhibition of human gelatinase B, MMP9",B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)[C@H](NC(=O)[C@H](CC(C)C)[C@@H](CN1C(=O)c2ccccc2C1=O)C(=O)NO)C(C)(C)C,,,CHEMBL1130523,Bioorg Med Chem Lett,1997.0,"{'bei': '17.63', 'le': '0.34', 'lle': '7.03', 'sei': '5.77'}",,CHEMBL74670,,CHEMBL74670,8.37,0,http://www.openphacts.org/units/Nanomolar,133154,=,1,1,=,,IC50,nM,,4.3,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,4.3,,4.3,CNC(=O)[C@H](NC(=O)[C@H](CC(C)C)[C@@H](CN1C(=O)c2ccccc2C1=O)C(=O)NO)C(C)(C)C,active
,,650064,[],CHEMBL872676,Inhibition of matrix metalloprotease-9 (MMP-9).,B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)C(NC(=O)[C@H](CC(C)C)[C@H](O)C(=O)NO)C(C)(C)C,,,CHEMBL1133572,J Med Chem,2000.0,"{'bei': '25.72', 'le': '0.51', 'lle': '8.73', 'sei': '6.67'}",,CHEMBL115189,,CHEMBL115189,8.52,0,http://www.openphacts.org/units/Nanomolar,217055,=,1,1,=,,IC50,nM,,3.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,3.0,,3.0,CNC(=O)C(NC(=O)[C@H](CC(C)C)[C@H](O)C(=O)NO)C(C)(C)C,active
,,650934,[],CHEMBL687546,"Inhibition of human gelatinase B, MMP9",B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)C[C@@H](C(=O)N1CCCCC1)[C@@H](CN1C(=O)N(C)C(C)(C)C1=O)C(=O)NO,,,CHEMBL1130523,Bioorg Med Chem Lett,1997.0,"{'bei': '16.14', 'le': '0.31', 'lle': '5.17', 'sei': '6.01'}",,CHEMBL305729,,CHEMBL305729,6.62,0,http://www.openphacts.org/units/Nanomolar,133155,=,1,1,=,,IC50,nM,,237.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,237.0,,237.0,CC(C)C[C@@H](C(=O)N1CCCCC1)[C@@H](CN1C(=O)N(C)C(C)(C)C1=O)C(=O)NO,active
,,658145,[],CHEMBL687546,"Inhibition of human gelatinase B, MMP9",B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)[C@H](NC(=O)[C@H](CC(C)C)[C@@H](CN1C(=O)N(C)C(C)(C)C1=O)C(=O)NO)C(C)(C)C,,,CHEMBL1130523,Bioorg Med Chem Lett,1997.0,"{'bei': '18.21', 'le': '0.35', 'lle': '7.83', 'sei': '5.77'}",,CHEMBL73763,,CHEMBL73763,8.55,0,http://www.openphacts.org/units/Nanomolar,133157,=,1,1,=,,IC50,nM,,2.8,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,2.8,,2.8,CNC(=O)[C@H](NC(=O)[C@H](CC(C)C)[C@@H](CN1C(=O)N(C)C(C)(C)C1=O)C(=O)NO)C(C)(C)C,active
,,665677,[],CHEMBL687546,"Inhibition of human gelatinase B, MMP9",B,,,BAO_0000190,BAO_0000357,single protein format,CN1C(=O)N(C[C@@H](C(=O)NO)[C@@H](CC2CCCC2)C(=O)N2CCCCC2)C(=O)C1(C)C,,,CHEMBL1130523,Bioorg Med Chem Lett,1997.0,"{'bei': '16.56', 'le': '0.32', 'lle': '5.24', 'sei': '6.56'}",,CHEMBL307192,,CHEMBL307192,7.23,0,http://www.openphacts.org/units/Nanomolar,133156,=,1,1,=,,IC50,nM,,59.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,59.0,,59.0,CN1C(=O)N(C[C@@H](C(=O)NO)[C@@H](CC2CCCC2)C(=O)N2CCCCC2)C(=O)C1(C)C,active
,,676063,[],CHEMBL715226,Inhibition of Matrix metalloprotease-9,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCC#CCOc1ccc(S(=O)(=O)N(C)c2c(C)cc(Br)cc2C(=O)NO)cc1,,,CHEMBL1135288,Bioorg Med Chem Lett,2002.0,"{'bei': '12.58', 'le': '0.28', 'lle': '2.14', 'sei': '6.68'}",,CHEMBL416173,,CHEMBL416173,6.41,0,http://www.openphacts.org/units/Nanomolar,22617,=,1,1,=,,IC50,nM,,389.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,389.0,,389.0,CCCCC#CCOc1ccc(S(=O)(=O)N(C)c2c(C)cc(Br)cc2C(=O)NO)cc1,active
,,693219,[],CHEMBL715226,Inhibition of Matrix metalloprotease-9,B,,,BAO_0000190,BAO_0000357,single protein format,C#CCOc1ccc(S(=O)(=O)N(C)c2c(C)cc(Br)cc2C(=O)NO)cc1,,,CHEMBL1135288,Bioorg Med Chem Lett,2002.0,"{'bei': '17.26', 'le': '0.40', 'lle': '5.11', 'sei': '8.16'}",,CHEMBL278060,,CHEMBL278060,7.82,0,http://www.openphacts.org/units/Nanomolar,22619,=,1,1,=,,IC50,nM,,15.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,15.0,,15.0,C#CCOc1ccc(S(=O)(=O)N(C)c2c(C)cc(Br)cc2C(=O)NO)cc1,active
,,699045,[],CHEMBL715226,Inhibition of Matrix metalloprotease-9,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(S(=O)(=O)N(C)c2c(C)cc(Br)cc2C(=O)NO)cc1,,,CHEMBL1135288,Bioorg Med Chem Lett,2002.0,"{'bei': '18.54', 'le': '0.43', 'lle': '5.25', 'sei': '8.30'}",,CHEMBL18614,,CHEMBL18614,7.96,0,http://www.openphacts.org/units/Nanomolar,22615,=,1,1,=,,IC50,nM,,11.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,11.0,,11.0,COc1ccc(S(=O)(=O)N(C)c2c(C)cc(Br)cc2C(=O)NO)cc1,active
